transacao_id,cliente_id,data_compra,valor_compra,meio_pagamento,campanha
600,531,2023-08-23,104,cartão,volta_as_aulas
601,156,2023-08-24,112,cartão,black_friday
602,849,2023-08-25,177,boleto,ano_novo
603,668,2023-08-26,185,cartão,dia_pais
604,147,2023-08-27,129,cartão,natal
605,485,2023-08-28,73,cartão,natal
606,599,2023-08-29,273,boleto,dia_pais
607,20,2023-08-30,151,pix,sem_campanha
608,269,2023-08-31,165,cartão,natal
609,333,2023-09-01,86,cartão,natal
610,555,2023-09-02,210,cartão,ano_novo
611,907,2023-09-03,218,cartão,ano_novo
612,944,2023-09-04,64,cartão,black_friday
613,911,2023-09-05,144,pix,dia_maes
614,401,2023-09-06,140,cartão,dia_maes
615,950,2023-09-07,269,boleto,natal
616,306,2023-09-08,222,pix,dia_pais
617,28,2023-09-09,77,cartão,black_friday
618,467,2023-09-10,113,cartão,sem_campanha
619,260,2023-09-11,105,boleto,sem_campanha
620,534,2023-09-12,168,cartão,sem_campanha
621,982,2023-09-13,228,cartão,dia_pais
622,887,2023-09-14,155,cartão,sem_campanha
623,101,2023-09-15,175,cartão,ano_novo
624,551,2023-09-16,116,cartão,sem_campanha
625,802,2023-09-17,174,cartão,sem_campanha
626,353,2023-09-18,126,cartão,sem_campanha
627,300,2023-09-19,67,cartão,dia_maes
628,682,2023-09-20,171,cartão,volta_as_aulas
629,296,2023-09-21,149,cartão,dia_pais
630,353,2023-09-22,95,cartão,black_friday
631,908,2023-09-23,232,cartão,dia_pais
632,130,2023-09-24,111,cartão,volta_as_aulas
633,156,2023-09-25,180,boleto,ano_novo
634,74,2023-09-26,131,boleto,sem_campanha
635,342,2023-09-27,227,boleto,dia_maes
636,465,2023-09-28,138,pix,natal
637,90,2023-09-29,66,cartão,sem_campanha
638,579,2023-09-30,190,cartão,sem_campanha
639,455,2023-10-01,226,cartão,volta_as_aulas
640,748,2023-10-02,128,pix,natal
641,712,2023-10-03,183,boleto,volta_as_aulas
642,980,2023-10-04,156,cartão,natal
643,332,2023-10-05,130,cartão,sem_campanha
644,739,2023-10-06,192,cartão,sem_campanha
645,977,2023-10-07,109,cartão,dia_maes
646,348,2023-10-08,151,cartão,sem_campanha
647,233,2023-10-09,162,pix,sem_campanha
648,778,2023-10-10,161,cartão,sem_campanha
649,598,2023-10-11,111,pix,sem_campanha
650,102,2023-10-12,252,cartão,black_friday
651,953,2023-10-13,213,cartão,natal
652,481,2023-10-14,199,boleto,ano_novo
653,214,2023-10-15,221,cartão,sem_campanha
654,108,2023-10-16,153,cartão,sem_campanha
655,165,2023-10-17,131,boleto,ano_novo
656,973,2023-10-18,95,boleto,natal
657,603,2023-10-19,114,cartão,natal
658,704,2023-10-20,99,cartão,sem_campanha
659,335,2023-10-21,123,cartão,ano_novo
660,86,2023-10-22,163,pix,ano_novo
661,734,2023-10-23,195,pix,volta_as_aulas
662,875,2023-10-24,194,cartão,sem_campanha
663,424,2023-10-25,91,cartão,sem_campanha
664,613,2023-10-26,184,pix,dia_pais
665,738,2023-10-27,207,cartão,dia_maes
666,364,2023-10-28,137,cartão,sem_campanha
667,60,2023-10-29,209,cartão,sem_campanha
668,482,2023-10-30,193,cartão,dia_pais
669,250,2023-10-31,86,cartão,dia_maes
670,560,2023-11-01,259,cartão,dia_maes
671,117,2023-11-02,114,cartão,dia_maes
672,739,2023-11-03,197,pix,natal
673,874,2023-11-04,196,cartão,ano_novo
674,915,2023-11-05,88,cartão,dia_maes
675,968,2023-11-06,158,boleto,sem_campanha
676,999,2023-11-07,195,boleto,black_friday
677,545,2023-11-08,88,cartão,natal
678,44,2023-11-09,154,cartão,ano_novo
679,509,2023-11-10,199,cartão,ano_novo
680,988,2023-11-11,202,cartão,dia_maes
681,165,2023-11-12,130,cartão,sem_campanha
682,368,2023-11-13,227,cartão,natal
683,857,2023-11-14,215,cartão,dia_pais
684,292,2023-11-15,162,boleto,ano_novo
685,849,2023-11-16,117,cartão,sem_campanha
686,856,2023-11-17,91,cartão,volta_as_aulas
687,917,2023-11-18,168,cartão,dia_pais
688,898,2023-11-19,223,cartão,ano_novo
689,799,2023-11-20,142,cartão,dia_pais
690,876,2023-11-21,107,boleto,sem_campanha
691,737,2023-11-22,191,boleto,dia_maes
692,286,2023-11-23,158,boleto,sem_campanha
693,204,2023-11-24,175,cartão,dia_maes
694,684,2023-11-25,123,cartão,sem_campanha
695,524,2023-11-26,131,cartão,dia_pais
696,819,2023-11-27,123,cartão,sem_campanha
697,121,2023-11-28,174,boleto,dia_pais
698,945,2023-11-29,133,boleto,dia_maes
699,756,2023-11-30,179,boleto,dia_maes
700,664,2023-12-01,118,boleto,sem_campanha
701,664,2023-12-02,174,pix,dia_pais
702,188,2023-12-03,185,cartão,dia_pais
703,907,2023-12-04,166,pix,natal
704,13,2023-12-05,195,cartão,sem_campanha
705,603,2023-12-06,125,boleto,dia_maes
706,200,2023-12-07,184,cartão,dia_maes
707,586,2023-12-08,161,cartão,sem_campanha
708,768,2023-12-09,109,boleto,sem_campanha
709,456,2023-12-10,54,cartão,dia_maes
710,448,2023-12-11,65,pix,sem_campanha
711,788,2023-12-12,39,cartão,dia_maes
712,840,2023-12-13,171,cartão,black_friday
713,841,2023-12-14,133,cartão,sem_campanha
714,71,2023-12-15,154,cartão,sem_campanha
715,590,2023-12-16,140,cartão,dia_maes
716,796,2023-12-17,179,cartão,black_friday
717,130,2023-12-18,180,cartão,dia_maes
718,889,2023-12-19,152,cartão,sem_campanha
719,43,2023-12-20,155,cartão,sem_campanha
720,520,2023-12-21,157,cartão,dia_maes
721,13,2023-12-22,219,pix,sem_campanha
722,725,2023-12-23,49,cartão,dia_maes
723,623,2023-12-24,116,cartão,sem_campanha
724,988,2023-12-25,193,cartão,black_friday
725,803,2023-12-26,205,cartão,ano_novo
726,535,2023-12-27,171,cartão,dia_maes
727,302,2023-12-28,140,cartão,sem_campanha
728,766,2023-12-29,243,cartão,dia_maes
729,527,2023-12-30,158,cartão,dia_pais
730,642,2023-12-31,151,cartão,sem_campanha
731,573,2024-01-01,216,boleto,volta_as_aulas
732,115,2024-01-02,173,cartão,dia_maes
733,460,2024-01-03,196,cartão,ano_novo
734,832,2024-01-04,202,cartão,sem_campanha
735,505,2024-01-05,131,cartão,volta_as_aulas
736,308,2024-01-06,238,cartão,natal
737,932,2024-01-07,26,cartão,dia_pais
738,963,2024-01-08,51,cartão,sem_campanha
739,325,2024-01-09,115,cartão,black_friday
740,579,2024-01-10,128,cartão,volta_as_aulas
741,761,2024-01-11,168,cartão,sem_campanha
742,175,2024-01-12,115,cartão,black_friday
743,851,2024-01-13,149,cartão,dia_pais
744,514,2024-01-14,139,cartão,sem_campanha
745,172,2024-01-15,250,cartão,black_friday
746,997,2024-01-16,109,boleto,sem_campanha
747,960,2024-01-17,65,boleto,sem_campanha
748,502,2024-01-18,205,cartão,dia_maes
749,977,2024-01-19,114,pix,dia_maes
750,334,2024-01-20,145,cartão,sem_campanha
751,284,2024-01-21,117,cartão,sem_campanha
752,475,2024-01-22,186,cartão,natal
753,54,2024-01-23,81,cartão,dia_maes
754,458,2024-01-24,10,cartão,sem_campanha
755,579,2024-01-25,214,cartão,volta_as_aulas
756,420,2024-01-26,162,cartão,ano_novo
757,614,2024-01-27,203,pix,sem_campanha
758,632,2024-01-28,213,cartão,volta_as_aulas
759,703,2024-01-29,104,pix,sem_campanha
760,409,2024-01-30,153,cartão,sem_campanha
761,982,2024-01-31,175,cartão,natal
762,304,2024-02-01,144,cartão,sem_campanha
763,935,2024-02-02,134,cartão,ano_novo
764,559,2024-02-03,139,cartão,dia_maes
765,222,2024-02-04,204,cartão,dia_maes
766,533,2024-02-05,137,cartão,ano_novo
767,158,2024-02-06,180,cartão,sem_campanha
768,348,2024-02-07,167,cartão,sem_campanha
769,159,2024-02-08,101,cartão,sem_campanha
770,889,2024-02-09,165,pix,dia_maes
771,884,2024-02-10,73,cartão,sem_campanha
772,922,2024-02-11,170,boleto,black_friday
773,235,2024-02-12,194,cartão,natal
774,662,2024-02-13,206,cartão,natal
775,405,2024-02-14,102,cartão,ano_novo
776,257,2024-02-15,123,cartão,natal
777,677,2024-02-16,164,pix,dia_pais
778,589,2024-02-17,126,cartão,dia_maes
779,597,2024-02-18,53,pix,dia_pais
780,558,2024-02-19,122,boleto,sem_campanha
781,905,2024-02-20,164,cartão,sem_campanha
782,913,2024-02-21,203,cartão,sem_campanha
783,47,2024-02-22,234,cartão,ano_novo
784,213,2024-02-23,156,cartão,sem_campanha
785,479,2024-02-24,178,cartão,sem_campanha
786,487,2024-02-25,198,cartão,sem_campanha
787,571,2024-02-26,47,cartão,black_friday
788,566,2024-02-27,99,cartão,dia_pais
789,342,2024-02-28,155,cartão,dia_pais
790,524,2024-02-29,227,boleto,dia_pais
791,704,2024-03-01,181,cartão,dia_pais
792,503,2024-03-02,166,cartão,sem_campanha
793,6,2024-03-03,138,cartão,sem_campanha
794,821,2024-03-04,171,boleto,black_friday
795,144,2024-03-05,120,cartão,dia_maes
796,858,2024-03-06,111,pix,sem_campanha
797,261,2024-03-07,115,pix,natal
798,585,2024-03-08,217,pix,black_friday
799,686,2024-03-09,107,cartão,sem_campanha
800,232,2024-03-10,130,cartão,volta_as_aulas
801,270,2024-03-11,173,pix,sem_campanha
802,940,2024-03-12,105,boleto,sem_campanha
803,447,2024-03-13,161,pix,sem_campanha
804,874,2024-03-14,161,cartão,black_friday
805,222,2024-03-15,118,cartão,natal
806,52,2024-03-16,137,cartão,dia_maes
807,116,2024-03-17,102,boleto,natal
808,538,2024-03-18,219,boleto,volta_as_aulas
809,565,2024-03-19,162,cartão,sem_campanha
810,877,2024-03-20,97,cartão,sem_campanha
811,541,2024-03-21,156,cartão,sem_campanha
812,19,2024-03-22,158,cartão,volta_as_aulas
813,815,2024-03-23,37,cartão,sem_campanha
814,392,2024-03-24,217,cartão,dia_maes
815,791,2024-03-25,100,cartão,volta_as_aulas
816,629,2024-03-26,254,cartão,sem_campanha
817,618,2024-03-27,189,pix,black_friday
818,419,2024-03-28,93,boleto,ano_novo
819,991,2024-03-29,134,boleto,sem_campanha
820,309,2024-03-30,196,boleto,natal
821,739,2024-03-31,138,cartão,sem_campanha
822,864,2024-04-01,208,boleto,black_friday
823,186,2024-04-02,131,pix,sem_campanha
824,261,2024-04-03,146,cartão,dia_pais
825,528,2024-04-04,197,cartão,natal
826,273,2024-04-05,180,boleto,natal
827,160,2024-04-06,103,pix,sem_campanha
828,870,2024-04-07,171,cartão,sem_campanha
829,762,2024-04-08,158,cartão,sem_campanha
830,224,2024-04-09,104,pix,sem_campanha
831,256,2024-04-10,80,pix,sem_campanha
832,180,2024-04-11,53,cartão,black_friday
833,20,2024-04-12,135,cartão,sem_campanha
834,624,2024-04-13,147,cartão,dia_pais
835,632,2024-04-14,175,cartão,volta_as_aulas
836,706,2024-04-15,191,pix,black_friday
837,468,2024-04-16,129,cartão,dia_maes
838,623,2024-04-17,145,cartão,sem_campanha
839,210,2024-04-18,112,pix,dia_maes
840,513,2024-04-19,154,cartão,sem_campanha
841,58,2024-04-20,198,boleto,sem_campanha
842,93,2024-04-21,155,cartão,black_friday
843,221,2024-04-22,208,boleto,sem_campanha
844,723,2024-04-23,197,pix,sem_campanha
845,940,2024-04-24,222,cartão,black_friday
846,232,2024-04-25,156,boleto,sem_campanha
847,774,2024-04-26,123,pix,dia_maes
848,364,2024-04-27,181,pix,dia_maes
849,615,2024-04-28,131,cartão,black_friday
850,562,2024-04-29,179,cartão,ano_novo
851,374,2024-04-30,116,cartão,volta_as_aulas
852,622,2024-05-01,108,cartão,dia_pais
853,456,2024-05-02,210,cartão,natal
854,88,2024-05-03,99,cartão,sem_campanha
855,20,2024-05-04,201,boleto,sem_campanha
856,14,2024-05-05,179,cartão,ano_novo
857,133,2024-05-06,154,boleto,dia_maes
858,937,2024-05-07,55,boleto,black_friday
859,808,2024-05-08,224,cartão,sem_campanha
860,34,2024-05-09,103,cartão,black_friday
861,892,2024-05-10,197,boleto,black_friday
862,208,2024-05-11,115,cartão,volta_as_aulas
863,813,2024-05-12,111,cartão,sem_campanha
864,199,2024-05-13,183,boleto,volta_as_aulas
865,592,2024-05-14,176,cartão,black_friday
866,583,2024-05-15,92,boleto,sem_campanha
867,155,2024-05-16,221,pix,sem_campanha
868,590,2024-05-17,139,cartão,sem_campanha
869,78,2024-05-18,153,boleto,dia_maes
870,172,2024-05-19,135,cartão,sem_campanha
871,289,2024-05-20,94,boleto,volta_as_aulas
872,545,2024-05-21,186,boleto,ano_novo
873,812,2024-05-22,164,cartão,ano_novo
874,788,2024-05-23,109,cartão,dia_maes
875,879,2024-05-24,197,cartão,dia_maes
876,420,2024-05-25,152,cartão,black_friday
877,7,2024-05-26,153,pix,dia_pais
878,160,2024-05-27,238,cartão,volta_as_aulas
879,240,2024-05-28,69,cartão,sem_campanha
880,963,2024-05-29,68,cartão,black_friday
881,423,2024-05-30,80,cartão,sem_campanha
882,989,2024-05-31,168,boleto,dia_maes
883,536,2024-06-01,132,cartão,dia_pais
884,726,2024-06-02,136,boleto,black_friday
885,70,2024-06-03,102,boleto,sem_campanha
886,880,2024-06-04,233,cartão,sem_campanha
887,216,2024-06-05,250,cartão,sem_campanha
888,104,2024-06-06,194,cartão,dia_pais
889,727,2024-06-07,74,cartão,dia_maes
890,54,2024-06-08,125,cartão,sem_campanha
891,806,2024-06-09,191,pix,sem_campanha
892,330,2024-06-10,147,pix,sem_campanha
893,848,2024-06-11,195,cartão,dia_maes
894,203,2024-06-12,212,cartão,sem_campanha
895,288,2024-06-13,245,cartão,black_friday
896,45,2024-06-14,117,boleto,volta_as_aulas
897,829,2024-06-15,154,cartão,natal
898,198,2024-06-16,127,cartão,sem_campanha
899,216,2024-06-17,49,cartão,sem_campanha
900,481,2024-06-18,185,boleto,black_friday
901,309,2024-06-19,178,cartão,dia_pais
902,896,2024-06-20,122,cartão,dia_pais
903,435,2024-06-21,70,cartão,dia_maes
904,332,2024-06-22,130,cartão,black_friday
905,696,2024-06-23,186,pix,dia_pais
906,27,2024-06-24,216,cartão,sem_campanha
907,166,2024-06-25,114,cartão,dia_pais
908,318,2024-06-26,205,pix,dia_pais
909,274,2024-06-27,181,cartão,sem_campanha
910,383,2024-06-28,170,cartão,black_friday
911,365,2024-06-29,85,boleto,sem_campanha
912,103,2024-06-30,87,boleto,volta_as_aulas
913,960,2024-07-01,108,cartão,sem_campanha
914,503,2024-07-02,133,boleto,dia_pais
915,845,2024-07-03,240,boleto,sem_campanha
916,373,2024-07-04,116,cartão,black_friday
917,616,2024-07-05,188,cartão,sem_campanha
918,926,2024-07-06,126,cartão,dia_pais
919,245,2024-07-07,173,pix,ano_novo
920,817,2024-07-08,146,pix,natal
921,169,2024-07-09,158,cartão,sem_campanha
922,628,2024-07-10,168,cartão,sem_campanha
923,653,2024-07-11,137,cartão,black_friday
924,418,2024-07-12,168,cartão,natal
925,356,2024-07-13,211,cartão,dia_pais
926,478,2024-07-14,112,cartão,dia_maes
927,125,2024-07-15,209,cartão,dia_pais
928,537,2024-07-16,136,cartão,sem_campanha
929,706,2024-07-17,131,boleto,sem_campanha
930,896,2024-07-18,184,boleto,sem_campanha
931,612,2024-07-19,132,boleto,volta_as_aulas
932,402,2024-07-20,165,cartão,sem_campanha
933,517,2024-07-21,161,boleto,volta_as_aulas
934,531,2024-07-22,45,pix,dia_pais
935,682,2024-07-23,170,cartão,ano_novo
936,786,2024-07-24,77,cartão,volta_as_aulas
937,254,2024-07-25,81,pix,sem_campanha
938,121,2024-07-26,168,cartão,volta_as_aulas
939,32,2024-07-27,176,cartão,sem_campanha
940,661,2024-07-28,210,cartão,sem_campanha
941,778,2024-07-29,95,cartão,volta_as_aulas
942,37,2024-07-30,112,cartão,volta_as_aulas
943,689,2024-07-31,173,cartão,dia_pais
944,342,2024-08-01,211,cartão,natal
945,13,2024-08-02,159,cartão,sem_campanha
946,183,2024-08-03,106,boleto,sem_campanha
947,657,2024-08-04,225,pix,dia_maes
948,265,2024-08-05,136,cartão,sem_campanha
949,88,2024-08-06,138,cartão,dia_maes
950,940,2024-08-07,78,cartão,ano_novo
951,462,2024-08-08,186,cartão,dia_pais
952,46,2024-08-09,192,pix,natal
953,392,2024-08-10,114,cartão,black_friday
954,119,2024-08-11,237,cartão,dia_pais
955,933,2024-08-12,120,cartão,black_friday
956,531,2024-08-13,181,cartão,natal
957,447,2024-08-14,161,cartão,natal
958,732,2024-08-15,48,cartão,black_friday
959,942,2024-08-16,177,boleto,natal
960,745,2024-08-17,172,cartão,ano_novo
961,606,2024-08-18,61,cartão,sem_campanha
962,967,2024-08-19,226,cartão,natal
963,763,2024-08-20,172,cartão,black_friday
964,762,2024-08-21,211,cartão,sem_campanha
965,794,2024-08-22,64,cartão,black_friday
966,744,2024-08-23,129,boleto,sem_campanha
967,46,2024-08-24,209,cartão,natal
968,886,2024-08-25,71,cartão,dia_maes
969,508,2024-08-26,130,cartão,natal
970,558,2024-08-27,170,cartão,dia_maes
971,971,2024-08-28,55,cartão,sem_campanha
972,526,2024-08-29,83,cartão,natal
973,597,2024-08-30,219,cartão,sem_campanha
974,831,2024-08-31,152,cartão,dia_pais
975,840,2024-09-01,208,cartão,sem_campanha
976,3,2024-09-02,159,cartão,natal
977,28,2024-09-03,272,cartão,natal
978,381,2024-09-04,171,cartão,ano_novo
979,157,2024-09-05,213,cartão,black_friday
980,855,2024-09-06,137,cartão,sem_campanha
981,914,2024-09-07,160,cartão,volta_as_aulas
982,931,2024-09-08,182,cartão,sem_campanha
983,511,2024-09-09,190,cartão,natal
984,333,2024-09-10,148,boleto,sem_campanha
985,844,2024-09-11,150,pix,ano_novo
986,687,2024-09-12,175,cartão,sem_campanha
987,114,2024-09-13,175,cartão,dia_maes
988,389,2024-09-14,98,cartão,sem_campanha
989,487,2024-09-15,161,cartão,sem_campanha
990,843,2024-09-16,166,cartão,sem_campanha
991,250,2024-09-17,101,boleto,ano_novo
992,571,2024-09-18,195,cartão,volta_as_aulas
993,715,2024-09-19,170,pix,black_friday
994,315,2024-09-20,266,cartão,sem_campanha
995,239,2024-09-21,148,cartão,sem_campanha
996,234,2024-09-22,206,boleto,black_friday
997,303,2024-09-23,176,pix,dia_pais
998,607,2024-09-24,246,boleto,sem_campanha
999,991,2024-09-25,101,boleto,black_friday
1000,653,2024-09-26,125,cartão,natal
1001,334,2024-09-27,103,cartão,sem_campanha
1002,113,2024-09-28,146,cartão,sem_campanha
1003,621,2024-09-29,93,cartão,sem_campanha
1004,362,2024-09-30,73,pix,natal
1005,857,2024-10-01,43,boleto,dia_maes
1006,801,2024-10-02,40,boleto,sem_campanha
1007,97,2024-10-03,182,cartão,ano_novo
1008,958,2024-10-04,127,cartão,dia_maes
1009,847,2024-10-05,88,boleto,sem_campanha
1010,16,2024-10-06,117,cartão,sem_campanha
1011,556,2024-10-07,123,cartão,dia_maes
1012,954,2024-10-08,101,boleto,natal
1013,376,2024-10-09,230,cartão,natal
1014,742,2024-10-10,220,pix,volta_as_aulas
1015,390,2024-10-11,229,cartão,natal
1016,620,2024-10-12,158,cartão,volta_as_aulas
1017,217,2024-10-13,164,cartão,volta_as_aulas
1018,399,2024-10-14,117,cartão,sem_campanha
1019,260,2024-10-15,107,cartão,dia_maes
1020,824,2024-10-16,151,cartão,ano_novo
1021,320,2024-10-17,182,pix,sem_campanha
1022,196,2024-10-18,209,boleto,ano_novo
1023,478,2024-10-19,122,cartão,sem_campanha
1024,418,2024-10-20,87,cartão,sem_campanha
1025,475,2024-10-21,186,cartão,sem_campanha
1026,607,2024-10-22,59,boleto,dia_maes
1027,568,2024-10-23,148,cartão,ano_novo
1028,544,2024-10-24,154,cartão,ano_novo
1029,231,2024-10-25,131,cartão,sem_campanha
1030,884,2024-10-26,72,cartão,dia_maes
1031,521,2024-10-27,131,cartão,natal
1032,703,2024-10-28,232,boleto,sem_campanha
1033,873,2024-10-29,179,pix,dia_maes
1034,200,2024-10-30,208,cartão,sem_campanha
1035,846,2024-10-31,89,cartão,sem_campanha
1036,673,2024-11-01,162,cartão,sem_campanha
1037,599,2024-11-02,154,cartão,dia_maes
1038,21,2024-11-03,155,cartão,natal
1039,311,2024-11-04,177,cartão,ano_novo
1040,588,2024-11-05,157,boleto,ano_novo
1041,953,2024-11-06,90,cartão,sem_campanha
1042,898,2024-11-07,180,cartão,sem_campanha
1043,653,2024-11-08,192,cartão,sem_campanha
1044,638,2024-11-09,215,cartão,natal
1045,763,2024-11-10,218,cartão,sem_campanha
1046,900,2024-11-11,173,cartão,black_friday
1047,596,2024-11-12,92,cartão,black_friday
1048,434,2024-11-13,73,pix,sem_campanha
1049,371,2024-11-14,138,cartão,ano_novo
1050,560,2024-11-15,195,cartão,sem_campanha
1051,891,2024-11-16,192,cartão,dia_pais
1052,78,2024-11-17,163,cartão,black_friday
1053,542,2024-11-18,148,cartão,dia_pais
1054,285,2024-11-19,245,boleto,sem_campanha
1055,648,2024-11-20,178,cartão,dia_maes
1056,140,2024-11-21,145,cartão,sem_campanha
1057,553,2024-11-22,117,cartão,sem_campanha
1058,998,2024-11-23,99,cartão,volta_as_aulas
1059,282,2024-11-24,94,cartão,sem_campanha
1060,562,2024-11-25,99,boleto,sem_campanha
1061,258,2024-11-26,164,cartão,sem_campanha
1062,823,2024-11-27,149,boleto,sem_campanha
1063,360,2024-11-28,133,cartão,dia_pais
1064,440,2024-11-29,186,cartão,volta_as_aulas
1065,270,2024-11-30,240,cartão,sem_campanha
1066,134,2024-12-01,108,cartão,dia_maes
1067,746,2024-12-02,116,cartão,sem_campanha
1068,640,2024-12-03,39,boleto,ano_novo
1069,104,2024-12-04,148,cartão,black_friday
1070,766,2024-12-05,143,cartão,ano_novo
1071,95,2024-12-06,194,boleto,black_friday
1072,849,2024-12-07,145,cartão,black_friday
1073,729,2024-12-08,120,boleto,sem_campanha
1074,573,2024-12-09,159,cartão,volta_as_aulas
1075,480,2024-12-10,177,cartão,ano_novo
1076,780,2024-12-11,69,cartão,dia_maes
1077,241,2024-12-12,200,cartão,ano_novo
1078,13,2024-12-13,215,boleto,natal
1079,147,2024-12-14,177,boleto,sem_campanha
1080,940,2024-12-15,103,cartão,sem_campanha
1081,752,2024-12-16,133,cartão,sem_campanha
1082,601,2024-12-17,209,cartão,natal
1083,95,2024-12-18,101,cartão,ano_novo
1084,827,2024-12-19,181,cartão,sem_campanha
1085,293,2024-12-20,147,cartão,natal
1086,25,2024-12-21,158,boleto,black_friday
1087,272,2024-12-22,108,cartão,sem_campanha
1088,505,2024-12-23,166,pix,sem_campanha
1089,166,2024-12-24,162,cartão,volta_as_aulas
